Horizonte,Bloco,Target_QID,Target_Periodo,Modelo,Alpha,N_Treino,Feature,Beta_Padronizado,Importancia_Normalizada,Rank_Importancia
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Brent_Var_AA,-265.0155139775608,0.00821359433876474,24
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,USD_BRL_Var_AA,-36.65012988562892,0.001135893121219623,29
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-316.4957408914158,0.009809114895247202,21
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Segmento=DISTRIBUIÇÃO,1304.3405612236952,0.04042527204801783,8
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Segmento=E&P,891.5209802346341,0.027630803820659328,15
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Segmento=GÁS & ENERGIA / G&EBC,176.28346450224907,0.005463532471446579,27
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Segmento=INTERNACIONAL,42.57264839007489,0.001319449033585816,28
H3,Validação,61,1T21,Ridge + Brent e Câmbio,10.0,320,Segmento=REFINO / RTC,4739.696011235924,0.14689683536281373,1
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Custo_t,7875.899109467283,0.2256436103889029,1
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Custo_t_1,5047.441622397075,0.1446086262755508,3
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Custo_t_4,-449.1074830757814,0.012866878120883753,13
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Receita_t,-2918.7334593123865,0.083621380412361,4
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Receita_t_1,462.10936505581066,0.013239380555342016,12
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Receita_t_4,2108.652493480925,0.06041265321855822,7
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Despesas_t,-396.54850735922764,0.011361069466635003,15
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Despesas_t_1,-221.16110419034115,0.006336240387731468,16
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Despesas_t_4,160.59408709752137,0.0046010022622351345,17
H3,Validação,62,2T21,Ridge Contábil,0.1,324,EBIT_t,105.90974434461877,0.0030343020850227597,20
H3,Validação,62,2T21,Ridge Contábil,0.1,324,EBIT_t_1,-521.4933948148102,0.014940726228771935,11
H3,Validação,62,2T21,Ridge Contábil,0.1,324,EBIT_t_4,667.508882917381,0.019124053294066263,9
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Trimestre_Sin,447.36784732975957,0.012817037755353665,14
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Trimestre_Cos,145.46908754676488,0.004167672751746513,19
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,151.23201696032646,0.0043327800215602315,18
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Segmento=DISTRIBUIÇÃO,2301.97083424,0.06595120161245967,6
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Segmento=E&P,2588.3888208296526,0.07415704423133256,5
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Segmento=GÁS & ENERGIA / G&EBC,772.2997526293743,0.022126299748592856,8
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Segmento=INTERNACIONAL,631.8645138509131,0.01810284618940385,10
H3,Validação,62,2T21,Ridge Contábil,0.1,324,Segmento=REFINO / RTC,6930.400912900095,0.19855519499348942,2
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Custo_t,3441.5152209858234,0.10624067339754807,3
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Custo_t_1,3749.3194971515336,0.11574268965337699,2
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Custo_t_4,1203.9578149388374,0.03716656204841744,10
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Receita_t,1595.5584383418955,0.04925539829111261,5
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Receita_t_1,2505.658800847892,0.07735048698413687,4
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Receita_t_4,1503.1126645157317,0.046401567744567565,6
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Despesas_t,-1015.326326920082,0.031343447802433214,12
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Despesas_t_1,-422.4013205406555,0.013039663594862146,19
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Despesas_t_4,231.42357261550768,0.007144119556645477,23
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,EBIT_t,-876.404683401409,0.027054892323463055,16
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,EBIT_t_1,-1070.2128819145516,0.033037813274806066,11
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,EBIT_t_4,905.8867683610911,0.027965013696799053,15
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Trimestre_Sin,462.95667493108186,0.014291620330093699,18
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Trimestre_Cos,194.75885692534771,0.006012268079976304,25
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Brent_t,994.1041423911203,0.03068831219193951,14
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Brent_t_1,-1392.912545967338,0.042999654909291106,7
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Brent_t_4,-134.8935754717372,0.004164207732608883,27
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,USD_BRL_t,344.04736455240896,0.010620851963057527,21
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,USD_BRL_t_1,-1385.5859383465413,0.042773480193396614,8
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,USD_BRL_t_4,355.1159770691632,0.010962543564531732,20
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Brent_BRL_t,542.1005736666516,0.016734817746656548,17
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Brent_Var_AA,-170.94446391623455,0.005277110166271855,26
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,USD_BRL_Var_AA,-102.99215028952094,0.0031794005543540364,28
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-269.0028695972339,0.00830420444971807,22
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Segmento=DISTRIBUIÇÃO,1338.113754631911,0.04130799872908691,9
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Segmento=E&P,995.9721212097763,0.030745977294327036,13
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Segmento=GÁS & ENERGIA / G&EBC,200.72927885335838,0.006196576910642362,24
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Segmento=INTERNACIONAL,94.76129352222964,0.002925311378672487,29
H3,Validação,62,2T21,Ridge + Brent e Câmbio,10.0,324,Segmento=REFINO / RTC,4893.805420893003,0.15107333543720672,1
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Custo_t,7086.324563947284,0.19466906984604762,1
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Custo_t_1,4377.80767991004,0.12026315494336579,3
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Custo_t_4,270.0650744893155,0.007418982347522308,15
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Receita_t,1291.351878589652,0.03547484549719304,8
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Receita_t_1,-4029.63968091931,0.11069860001759889,4
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Receita_t_4,3535.5812887248826,0.09712627676452039,5
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Despesas_t,-295.6615506185463,0.00812214548300228,14
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Despesas_t_1,-118.36966282562213,0.0032517438274685213,19
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Despesas_t_4,42.9620436092466,0.0011802142270828657,20
H3,Validação,63,3T21,Ridge Contábil,0.1,328,EBIT_t,162.75347602059708,0.004471015616802666,17
H3,Validação,63,3T21,Ridge Contábil,0.1,328,EBIT_t_1,-909.4445432738843,0.024983434179181026,9
H3,Validação,63,3T21,Ridge Contábil,0.1,328,EBIT_t_4,888.9136405273287,0.024419427873132667,10
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Trimestre_Sin,445.78147111842145,0.01224610354128163,13
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Trimestre_Cos,219.50826778104377,0.006030131689120698,16
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,138.03412676203135,0.0037919481137635297,18
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Segmento=DISTRIBUIÇÃO,2170.548606234327,0.05962733916831851,7
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Segmento=E&P,2242.503442364965,0.06160401704894237,6
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Segmento=GÁS & ENERGIA / G&EBC,742.2679800717397,0.02039091153010658,11
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Segmento=INTERNACIONAL,595.1914692228756,0.016350559256543475,12
H3,Validação,63,3T21,Ridge Contábil,0.1,328,Segmento=REFINO / RTC,6839.192379932301,0.1878800790290054,2
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Custo_t,3864.113330674017,0.11932873113749187,2
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Custo_t_1,2499.6113729929857,0.07719117633231237,3
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Custo_t_4,1883.8639650513253,0.05817611372852961,6
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Receita_t,2366.3032123138582,0.07307445088902978,4
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Receita_t_1,1084.7968746360264,0.0334999063212399,13
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Receita_t_4,2221.7966551683326,0.0686119047291284,5
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Despesas_t,-908.8790015664026,0.02806733880020839,14
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Despesas_t_1,-610.339758663613,0.018848067520676994,17
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Despesas_t_4,1.4234002184200298,4.395640795951075e-05,29
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,EBIT_t,-626.2176063332977,0.019338395638275805,16
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,EBIT_t_1,-1389.3742390636053,0.042905642468219006,9
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,EBIT_t_4,891.2543255522903,0.027523066403025216,15
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Trimestre_Sin,362.11166815810634,0.011182468575229436,18
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Trimestre_Cos,302.0593284558739,0.00932797599561996,19
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Brent_t,1586.561471407143,0.04899503483807577,7
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Brent_t_1,-1174.7593624003632,0.03627806229033978,11
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Brent_t_4,-38.33241821361025,0.0011837537969063457,27
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,USD_BRL_t,1087.4220299395824,0.033580974453720776,12
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,USD_BRL_t_1,-214.15842733803558,0.006613484442546341,24
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,USD_BRL_t_4,-221.97763782024,0.006854951600854474,23
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Brent_BRL_t,-61.96194165102934,0.0019134635149903672,26
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Brent_Var_AA,25.311795829736575,0.0007816604278132989,28
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,USD_BRL_Var_AA,-247.19201707049993,0.007633603680872064,21
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-196.13213552122414,0.006056809638901528,25
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Segmento=DISTRIBUIÇÃO,1448.791575936582,0.044740525353339895,8
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Segmento=E&P,1215.4036610873513,0.037533209894782725,10
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Segmento=GÁS & ENERGIA / G&EBC,273.36671663678726,0.008441911672864967,20
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Segmento=INTERNACIONAL,232.84720630085948,0.007190617691315168,22
H3,Validação,63,3T21,Ridge + Brent e Câmbio,10.0,328,Segmento=REFINO / RTC,5345.723674439643,0.1650827417557302,1
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Custo_t,9604.676656101732,0.25596802345408404,1
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Custo_t_1,2940.69373668767,0.07837052618377856,5
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Custo_t_4,165.47229803204058,0.004409895156309978,18
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Receita_t,-1469.1822211983397,0.03915422483432706,8
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Receita_t_1,-3091.8438698077543,0.08239873058928456,4
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Receita_t_4,5277.0435041043065,0.14063507224563102,3
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Despesas_t,-66.6760590392721,0.0017769405108653893,20
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Despesas_t_1,-226.266377395553,0.006030078832405213,16
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Despesas_t_4,74.50195198886884,0.001985503320608592,19
H3,Validação,64,4T21,Ridge Contábil,0.1,332,EBIT_t,799.1987814504388,0.02129892965265217,11
H3,Validação,64,4T21,Ridge Contábil,0.1,332,EBIT_t_1,-899.6798482726807,0.02397678555451717,9
H3,Validação,64,4T21,Ridge Contábil,0.1,332,EBIT_t_4,894.3400800613222,0.02383447884668062,10
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Trimestre_Sin,518.4101104767336,0.013815812449349082,13
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Trimestre_Cos,424.96004373112834,0.011325335181555941,15
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,185.6589727335257,0.004947877163248971,17
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Segmento=DISTRIBUIÇÃO,1858.6427728585793,0.049533486020436564,6
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Segmento=E&P,1641.5971650329502,0.04374914395211488,7
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Segmento=GÁS & ENERGIA / G&EBC,664.0408982790028,0.01769692435373854,12
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Segmento=INTERNACIONAL,509.7496874088551,0.013585009117354276,14
H3,Validação,64,4T21,Ridge Contábil,0.1,332,Segmento=REFINO / RTC,6210.320084866645,0.16550722258105727,2
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Custo_t,4114.638299081021,0.11818770275629134,2
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Custo_t_1,2380.2557153489092,0.06836978964407416,4
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Custo_t_4,2181.443702187306,0.06265916980145728,5
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Receita_t,1931.1386341483742,0.0554694780644252,7
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Receita_t_1,1002.5014785094476,0.028795567955822436,12
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Receita_t_4,2685.926454307172,0.07714978919965204,3
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Despesas_t,-779.1618168258203,0.02238042289807809,15
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Despesas_t_1,-734.4408310822921,0.021095869995528933,16
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Despesas_t_4,-19.574954778551174,0.0005622654456290754,29
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,EBIT_t,-202.90250179212845,0.005828113877147321,25
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,EBIT_t_1,-1393.2941773212547,0.0400205865283697,10
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,EBIT_t_4,920.3742479170037,0.026436568692235884,14
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Trimestre_Sin,406.03105710627966,0.011662720851506566,22
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Trimestre_Cos,524.5958198423019,0.015068341447305936,19
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Brent_t,1962.7895951652342,0.05637861128603719,6
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Brent_t_1,-1009.2160621858721,0.028988435751725362,11
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Brent_t_4,153.06410442387963,0.004396569895426234,27
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,USD_BRL_t,1614.130020160525,0.04636381260421993,8
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,USD_BRL_t_1,708.4596589173589,0.02034959417979685,17
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,USD_BRL_t_4,-616.0367101170161,0.01769486362836187,18
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Brent_BRL_t,-511.22325407465877,0.014684231663369846,20
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Brent_Var_AA,200.5975626493258,0.005761907459358,26
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,USD_BRL_Var_AA,-424.07377263666984,0.012180974691825493,21
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-122.1130626119972,0.0035075409544188794,28
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Segmento=DISTRIBUIÇÃO,1393.6810804749186,0.040031699824751285,9
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Segmento=E&P,962.8978670738354,0.027658005060567904,13
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Segmento=GÁS & ENERGIA / G&EBC,273.39548991537913,0.007852934461881171,24
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Segmento=INTERNACIONAL,281.6069006521921,0.008088796693462748,23
H3,Validação,64,4T21,Ridge + Brent e Câmbio,10.0,332,Segmento=REFINO / RTC,5304.871891992657,0.15237563468727325,1
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Custo_t,8464.21555235876,0.2106637306001849,1
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Custo_t_1,4663.636250747691,0.11607206889609299,5
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Custo_t_4,1015.8962929496222,0.02528438715339969,8
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Receita_t,2194.6742731301324,0.054622695626058454,6
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Receita_t_1,-6593.701862820048,0.16410898615406433,2
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Receita_t_4,4703.426981368363,0.11706241037593891,4
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Despesas_t,-229.52814794704148,0.005712668306373661,18
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Despesas_t_1,463.50948101246973,0.011536170816376643,14
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Despesas_t_4,255.50608196441533,0.006359226567978938,17
H3,Validação,65,1T22,Ridge Contábil,0.1,336,EBIT_t,811.5330235865133,0.020198041176579015,11
H3,Validação,65,1T22,Ridge Contábil,0.1,336,EBIT_t_1,80.91959891617795,0.002013987531496904,20
H3,Validação,65,1T22,Ridge Contábil,0.1,336,EBIT_t_4,654.3223836380473,0.016285265125837136,12
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Trimestre_Sin,918.5366940061953,0.022861228598860698,9
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Trimestre_Cos,362.22164191732946,0.009015243281365175,16
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,128.4633197898042,0.0031972912344680384,19
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Segmento=DISTRIBUIÇÃO,1464.9019573690255,0.036459576128926974,7
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Segmento=E&P,877.1278956193928,0.02183061543762052,10
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Segmento=GÁS & ENERGIA / G&EBC,540.8803881422964,0.013461835851141447,13
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Segmento=INTERNACIONAL,393.6541702308462,0.00979755956758925,15
H3,Validação,65,1T22,Ridge Contábil,0.1,336,Segmento=REFINO / RTC,5362.14235683023,0.1334570115696464,3
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Custo_t,4285.437509479929,0.11998519456662987,2
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Custo_t_1,2276.4621177538106,0.06373719124780824,6
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Custo_t_4,2383.446922114296,0.06673258962626306,5
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Receita_t,2412.8305244483113,0.06755528211339332,4
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Receita_t_1,564.9763904699196,0.01581840873566075,18
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Receita_t_4,2641.9411221298174,0.07397000163252788,3
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Despesas_t,-965.1602236011004,0.027022897186244083,13
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Despesas_t_1,-384.28864354153,0.010759449312486282,21
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Despesas_t_4,169.27751894316643,0.004739491825798918,28
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,EBIT_t,-184.25521909673313,0.0051588427702732986,26
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,EBIT_t_1,-733.5599728077535,0.0205384714790326,15
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,EBIT_t_4,391.9836043990418,0.01097489554723565,20
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Trimestre_Sin,724.5186645267789,0.020285329733101213,16
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Trimestre_Cos,467.30375830646955,0.013083735846826898,19
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Brent_t,1860.1188361312916,0.05208026484496599,8
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Brent_t_1,-1176.9492586552021,0.032952641470656505,10
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Brent_t_4,264.9607867628079,0.0074184657883673046,25
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,USD_BRL_t,2086.0674948694145,0.058406455279616104,7
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,USD_BRL_t_1,1047.852421173224,0.02933814257084836,12
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,USD_BRL_t_4,-1129.4080756781495,0.03162156662081657,11
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Brent_BRL_t,-159.04451619699051,0.00445298459689062,29
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Brent_Var_AA,371.73618721472604,0.010408001202152392,22
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,USD_BRL_Var_AA,-619.8537775040819,0.01735488522050892,17
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-181.88085380212416,0.005092364451264866,27
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Segmento=DISTRIBUIÇÃO,1379.975776085802,0.03863704968853578,9
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Segmento=E&P,862.3293327435878,0.02414380154671955,14
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Segmento=GÁS & ENERGIA / G&EBC,296.88932707352393,0.008312412348767543,24
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Segmento=INTERNACIONAL,355.76470783551923,0.009960826075554033,23
H3,Validação,65,1T22,Ridge + Brent e Câmbio,10.0,336,Segmento=REFINO / RTC,5338.112340416167,0.14945835667105334,1
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Custo_t,9454.78806365606,0.2774638545069733,1
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Custo_t_1,1283.7441885018318,0.03767325172648123,6
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Custo_t_4,92.83608513374456,0.002724403534497177,19
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Receita_t,7472.233403592395,0.2192830413519385,2
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Receita_t_1,-3758.606827549371,0.11030152457429132,4
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Receita_t_4,1306.11070740449,0.038329628210528495,5
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Despesas_t,-206.26831148550517,0.006053229367182905,17
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Despesas_t_1,337.8044687888679,0.009913340135050693,13
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Despesas_t_4,216.04188606946713,0.006340048453778998,16
H3,Validação,66,2T22,Ridge Contábil,0.1,340,EBIT_t,986.6716465757924,0.028955246415729736,8
H3,Validação,66,2T22,Ridge Contábil,0.1,340,EBIT_t_1,-684.351502324194,0.020083242944642296,10
H3,Validação,66,2T22,Ridge Contábil,0.1,340,EBIT_t_4,578.9682883340943,0.016990626530909648,11
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Trimestre_Sin,894.4447542723426,0.026248720488820758,9
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Trimestre_Cos,143.53315419212677,0.004212179262354745,18
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,52.36662754410542,0.0015367712346478551,20
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Segmento=DISTRIBUIÇÃO,1094.3837350716665,0.03211620687828555,7
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Segmento=E&P,-253.48203385085145,0.0074387814604622345,15
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Segmento=GÁS & ENERGIA / G&EBC,383.20673541966147,0.01124573255018665,12
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Segmento=INTERNACIONAL,254.8942156088803,0.0074802238906054655,14
H3,Validação,66,2T22,Ridge Contábil,0.1,340,Segmento=REFINO / RTC,4621.010205438511,0.1356099464826324,3
